int_chllS_1000,int_chllS_300,oc,kd,Var5,Var6,Var7,Var8,Var9
0.000440368529544815,-6.08942197044463e-08,0.0354555249214172,0.0307999992219266,-72.18751,-72.18751,2017,7,20
4.15648808602166e-05,-1.19377465225836e-07,0.533072531223297,0.533072531223297,-74.61224,-74.61224,2017,7,20
-0.00011936173529018,-1.35751152322464e-07,0.593246102333069,0.0779999980295543,-74.60117,-74.60117,2017,7,20
1.95993280253685e-05,-2.31552633448929e-07,0.493362575769424,0.493362575769424,-74.59423,-74.59423,2017,7,20
7.92341933756703e-05,-1.84606183437132e-07,0.465397238731384,0.465397238731384,-74.59093,-74.59093,2017,7,20
8.91842656386921e-05,-1.70678535023445e-07,0.479274421930313,0.479274421930313,-74.58855,-74.58855,2017,7,20
2.36136381862104e-05,-1.95106545812012e-07,0.712998688220978,0.0873999977920903,-74.5838,-74.5838,2017,7,20
0.000111001685716809,-1.93818118763866e-07,0.450223654508591,0.450223654508591,-74.57528,-74.57528,2017,7,20
-2.00524635613313e-05,-1.5414743909222e-07,0.559647619724274,0.0751999981002882,-74.56223,-74.56223,2017,7,20
-5.97424896631507e-05,-1.14697145440347e-07,0.530308842658997,0.530308842658997,-74.55138,-74.55138,2017,7,20
0.000163794893093148,-8.45654088689707e-09,0.0493162237107754,0.0285999992775032,-71.756,-71.756,2017,7,23
0.000245791344522602,-3.74773512485382e-08,0.0482312366366386,0.0295999992522411,-71.85889,-71.85889,2017,7,23
3.21339048052254e-05,-4.26800626691754e-08,0.0492275841534138,0.030599999226979,-71.9191,-71.9191,2017,7,23
-1.37239520786949e-07,-1.37239520786949e-07,0.356574177742004,0.0637999983882764,-74.7534328804348,-74.7534328804348,2017,7,23
-1.55894290132682e-07,-1.55894290132682e-07,0.371895611286163,0.0641999983781716,-74.75813,-74.75813,2017,7,23
-1.46195755471536e-07,-1.46195755471536e-07,0.377115488052368,0.0669999983074376,-74.7584722020273,-74.7584722020273,2017,7,23
-1.60329668560246e-07,-1.60329668560246e-07,0.393595963716507,0.0679999982821755,-74.7602330408948,-74.7602330408948,2017,7,23
-1.68886006180301e-07,-1.68886006180301e-07,0.377877086400986,0.0701999982265988,-74.76295,-74.76295,2017,7,23
-1.90317792660848e-07,-1.90317792660848e-07,0.377877086400986,0.0701999982265988,-74.7628408333333,-74.7628408333333,2017,7,23
-2.15749079856702e-07,-2.15749079856702e-07,0.380214631557465,0.0681999982771231,-74.7631689583333,-74.7631689583333,2017,7,23
-2.15692202187244e-07,-2.15692202187244e-07,0.380214631557465,0.0681999982771231,-74.76363,-74.76363,2017,7,23
-2.12154787641024e-07,-2.12154787641024e-07,0.346508949995041,0.0643999983731192,-74.7585844684385,-74.7585844684385,2017,7,23
-2.27215308035816e-07,-2.27215308035816e-07,0.358872890472412,0.0661999983276473,-74.7527066677741,-74.7527066677741,2017,7,23
-2.20694200952313e-07,-2.20694200952313e-07,0.360575318336487,0.0667999983124901,-74.74428,-74.74428,2017,7,23
-2.09592591820202e-07,-2.09592591820202e-07,0.360575318336487,0.0667999983124901,-74.7407216716123,-74.7407216716123,2017,7,23
-1.92777545277937e-07,-1.92777545277937e-07,0.357074975967407,0.0667999983124901,-74.7353879799978,-74.7353879799978,2017,7,23
-1.75378095566527e-07,-1.75378095566527e-07,0.349650710821152,0.0655999983428046,-74.72765,-74.72765,2017,7,23
-1.5389082237608e-07,-1.5389082237608e-07,0.349650710821152,0.0655999983428046,-74.7245546666667,-74.7245546666667,2017,7,23
-1.92043078872279e-07,-1.92043078872279e-07,0.349650710821152,0.0655999983428046,-74.7201490126582,-74.7201490126582,2017,7,23
-1.48638201318592e-07,-1.48638201318592e-07,0.33826094865799,0.0649999983579619,-74.71382,-74.71382,2017,7,23
-1.55623282859928e-07,-1.55623282859928e-07,0.33833909034729,0.0657999983377522,-74.7109987050439,-74.7109987050439,2017,7,23
-1.46391622982478e-07,-1.46391622982478e-07,0.33833909034729,0.0657999983377522,-74.7071577445175,-74.7071577445175,2017,7,23
-1.22886852891013e-07,-1.22886852891013e-07,0.327998250722885,0.0651999983529095,-74.70152,-74.70152,2017,7,23
-1.46696057808042e-07,-1.46696057808042e-07,0.327998250722885,0.0651999983529095,-74.6986381976203,-74.6986381976203,2017,7,23
-1.34501840640868e-07,-1.34501840640868e-07,0.327998250722885,0.0651999983529095,-74.6950302348681,-74.6950302348681,2017,7,23
-1.65821179496018e-07,-1.65821179496018e-07,0.327137738466263,0.0641999983781716,-74.68976,-74.68976,2017,7,23
-1.40388690442093e-07,-1.40388690442093e-07,0.327137738466263,0.0641999983781716,-74.6869549440468,-74.6869549440468,2017,7,23
-1.58311873011307e-07,-1.58311873011307e-07,0.328438133001328,0.0635999983933289,-74.6833915465269,-74.6833915465269,2017,7,23
-1.28616703503724e-07,-1.28616703503724e-07,0.328438133001328,0.0635999983933289,-74.678,-74.678,2017,7,23
-1.48387624405233e-07,-1.48387624405233e-07,0.334652990102768,0.0647999983630143,-74.6750670021944,-74.6750670021944,2017,7,23
-1.32749150213441e-07,-1.32749150213441e-07,0.334652990102768,0.0647999983630143,-74.6707806860032,-74.6707806860032,2017,7,23
-2.00324067269988e-07,-2.00324067269988e-07,0.332129180431366,0.0645999983680667,-74.66425,-74.66425,2017,7,23
-1.30050702294416e-07,-1.30050702294416e-07,0.332129180431366,0.0645999983680667,-74.6589688544453,-74.6589688544453,2017,7,23
-1.18590074587867e-07,-1.18590074587867e-07,0.328909605741501,0.063999998383224,-74.64938,-74.64938,2017,7,23
-1.34303344226405e-07,-1.34303344226405e-07,0.328909605741501,0.063999998383224,-74.6441753114707,-74.6441753114707,2017,7,23
-1.34868556094833e-07,-1.34868556094833e-07,0.310289949178696,0.0613999984489055,-74.63663,-74.63663,2017,7,23
0.000119011226402573,-1.63193412031669e-07,0.334069758653641,0.0651999983529095,-74.61913,-74.61913,2017,7,23
0.000119018381310379,-1.22063729473624e-07,0.360219240188599,0.0673999982973328,-74.59617,-74.59617,2017,7,23
7.92829404327041e-05,-1.45106017783103e-07,0.333779245615005,0.0613999984489055,-74.57388,-74.57388,2017,7,23
-9.39708022067693e-05,-3.61435316741735e-08,0.0443851351737976,0.033399999156245,-72.01672,-72.01672,2017,7,24
-2.41003654890504e-06,-3.3342669729549e-08,0.0403816662728786,0.0335999991511926,-72.11345,-72.11345,2017,7,24
0.000196178804149522,-1.90445298992337e-08,0.0437755435705185,0.0329999991663499,-72.2035379811786,-72.2035379811786,2017,7,24
0.000348283183119079,-2.07821462151444e-08,0.0447063073515892,0.0325999991764547,-72.2944,-72.2944,2017,7,24
0.000357461263005574,-9.38597555411342e-08,0.36203733086586,0.0669999983074376,-74.54878,-74.54878,2017,7,24
5.94204514110323e-05,-1.40785232018943e-07,0.331268012523651,0.0643999983731192,-74.55063,-74.55063,2017,7,24
3.72530291490808e-05,-1.62200244909566e-07,0.348972916603088,0.0655999983428046,-74.5547,-74.5547,2017,7,24
-0.000149180275496588,-1.55398955249519e-07,0.367930620908737,0.0671999983023852,-74.56778,-74.56778,2017,7,24
7.93037432289722e-05,-1.2086492166809e-07,0.368928909301758,0.0689999982569134,-74.58099,-74.58099,2017,7,24
-3.9931648051842e-05,-1.67706396386251e-07,0.371178299188614,0.0673999982973328,-74.59286,-74.59286,2017,7,24
2.95730218619104e-05,-1.86744226628424e-07,0.398373633623123,0.0699999982316513,-74.60026,-74.60026,2017,7,24
-1.9020998453525e-07,-1.60358801310019e-07,0.39005982875824,0.0701999982265988,-74.60796,-74.60796,2017,7,24
0.000268021899871647,-1.07295442558378e-07,0.450093239545822,0.0655999983428046,-74.68852,-74.68852,2017,7,26
-1.85097337640104e-07,-1.5673234143899e-07,0.169611036777496,0.0395999989996199,-74.70206,-74.70206,2017,7,27
-1.15013160714981e-05,-1.14353859043783e-07,0.191664040088654,0.0445999988733092,-74.70119,-74.70119,2017,7,27
-1.60632042811034e-05,-1.36625935535351e-07,0.3719582259655,0.0579999985347968,-74.70103,-74.70103,2017,7,27
-1.36409904734775e-07,-1.10976266604795e-07,0.466280788183212,0.0669999983074376,-74.70568,-74.70568,2017,7,27
5.78934877203666e-06,-1.41045882237686e-07,0.340382158756256,0.0557999985903734,-74.71474,-74.71474,2017,7,27
3.16187212696232e-05,-1.20105568030473e-07,0.290287464857101,0.0511999987065792,-74.72335,-74.72335,2017,7,27
-0.000119331639219849,-1.04192841230276e-07,0.24303263425827,0.0423999989288859,-74.73095,-74.73095,2017,7,27
3.95758485235416e-05,-1.19402907656554e-07,0.209449976682663,0.0433999989036238,-74.75069,-74.75069,2017,7,27
0.00010882514862425,-1.18115115615142e-07,0.212842538952827,0.0437999988935189,-74.75455,-74.75455,2017,7,27
0.000678144946979719,-1.71251158756806e-08,0.039906769990921,0.029199999262346,-72.29517,-72.29517,2017,7,28
-1.78879653614727e-05,-6.50606621543296e-08,0.343051016330719,0.343051016330719,-71.56479,-71.56479,2017,8,1
0.000184375640199908,-6.85601415536186e-08,0.386037260293961,0.386037260293961,-71.49854,-71.49854,2017,8,1
0.000135922052047353,-7.42823282532921e-08,0.398114293813705,0.0613999984489055,-71.45242,-71.45242,2017,8,1
7.13046661225553e-05,-1.75117692988386e-07,0.562399566173553,0.0755999980901834,-74.75346,-74.75346,2017,8,1
-1.97926593546748e-07,-1.5810714920304e-07,0.560772001743317,0.0753999980952358,-74.7514,-74.7514,2017,8,1
0.000138772827528244,-2.47075651926994e-07,0.560683608055115,0.0753999980952358,-74.75531,-74.75531,2017,8,1
-4.19427469513714e-05,-1.93175382120193e-07,0.533019423484802,0.0729999981558649,-74.75723,-74.75723,2017,8,1
5.40543965800322e-05,-5.1956508256533e-07,0.438197165727615,0.0645999983680667,-74.82959,-74.82959,2017,8,2
-4.34386973380989e-05,-3.6394283863611e-07,0.439290553331375,0.0645999983680667,-74.85511,-74.85511,2017,8,2
-3.01273677784727e-05,-2.80729546971054e-07,0.443533360958099,0.0649999983579619,-74.86966,-74.86966,2017,8,2
1.44289665298408e-05,-4.00413929745669e-07,0.43793523311615,0.0643999983731192,-74.84091,-74.84091,2017,8,2
-4.46117346009907e-07,-4.46117346009907e-07,0.445298463106155,0.0651999983529095,-74.85005,-74.85005,2017,8,2
-4.10141884773057e-07,-4.10141884773057e-07,0.441296279430389,0.0647999983630143,-74.8604,-74.8604,2017,8,2
-3.59925582539256e-07,-3.59925582539256e-07,0.443533360958099,0.0649999983579619,-74.87114,-74.87114,2017,8,2
-1.59283474201277e-07,-1.59283474201277e-07,0.441296279430389,0.0647999983630143,-74.86466,-74.86466,2017,8,2
-1.67982006381825e-07,-1.67982006381825e-07,0.443533360958099,0.0649999983579619,-74.87029,-74.87029,2017,8,2
-1.85695417787828e-07,-1.85695417787828e-07,0.441296279430389,0.0647999983630143,-74.86462,-74.86462,2017,8,2
-1.73603452619781e-07,-1.73603452619781e-07,0.435485392808914,0.0641999983781716,-74.86465,-74.86465,2017,8,2
-1.49356167537189e-07,-1.49356167537189e-07,0.435485392808914,0.0641999983781716,-74.85895,-74.85895,2017,8,2
-3.20568442594454e-07,-3.20568442594454e-07,0.438805729150772,0.0643999983731192,-74.84958,-74.84958,2017,8,2
-3.0034254191757e-07,-3.0034254191757e-07,0.438805729150772,0.0643999983731192,-74.84134,-74.84134,2017,8,2
0.000428764738119108,-2.91261851475398e-07,0.478573143482208,0.0687999982619658,-74.82477,-74.82477,2017,8,2
-0.00103337042351984,-3.01283597290668e-07,0.456186264753342,0.0679999982821755,-74.80699,-74.80699,2017,8,2
-6.71882157986564e-05,-7.58945466488921e-08,0.308022618293762,0.0551999986055307,-71.29897,-71.29897,2017,8,3
0.000106567905940942,-6.77637656317126e-08,0.312106251716614,0.0547999986156356,-71.26987,-71.26987,2017,8,3
2.230098004048e-05,-7.66973036590524e-08,0.199306473135948,0.0425999989238335,-71.20378,-71.20378,2017,8,4
0.000128898352343962,-5.37431294441845e-08,0.181637942790985,0.0433999989036238,-71.17053,-71.17053,2017,8,4
0.000211838485228076,-6.17815561178059e-08,0.190424114465714,0.0425999989238335,-71.1574,-71.1574,2017,8,4
-0.000114470996394773,-6.8118125990948e-08,0.208567708730698,0.0461999988328898,-71.1315,-71.1315,2017,8,4
-8.38230296899682e-05,-9.02321959029546e-08,0.278843820095062,0.0477999987924704,-71.00574,-71.00574,2017,8,7
-5.05586952543192e-05,-8.60319882667585e-08,0.346273630857468,0.0549999986105831,-70.99596,-70.99596,2017,8,7
0.000258098567419599,-7.12826008551936e-08,0.331050664186478,0.053199998656055,-70.98405,-70.98405,2017,8,7
-0.000397994279225446,-7.46363179223917e-08,0.307469069957733,0.307469069957733,-70.97324,-70.97324,2017,8,7
5.94546752539033e-05,-9.69115392810003e-08,0.417267948389053,0.0665999983175425,-74.65739,-74.65739,2017,8,7
-3.98915811698018e-05,-1.21461108273144e-07,0.354162693023682,0.0613999984489055,-74.65256,-74.65256,2017,8,7
-1.96732263237835e-07,-1.43844792910075e-07,0.335120469331741,0.0589999985095346,-74.65076,-74.65076,2017,8,7
-0.000114383863016974,-1.12415375601335e-07,0.321053326129913,0.0567999985651113,-74.65249,-74.65249,2017,8,7
3.95561166443619e-05,-1.28084835232968e-07,0.365154922008514,0.0603999984741677,-74.65331,-74.65331,2017,8,7
0.000814304414539518,-1.12162016824638e-07,0.404658138751984,0.0615999984438531,-74.64899,-74.64899,2017,8,7
-2.00643842157866e-05,-1.61389643555838e-07,0.402244031429291,0.0669999983074376,-74.64461,-74.64461,2017,8,7
-0.000945814790216939,-1.74985433793729e-07,0.427584409713745,0.0647999983630143,-74.65109,-74.65109,2017,8,7
-0.000559241367175475,-1.18793742880244e-07,0.404193818569183,0.0647999983630143,-74.60249,-74.60249,2017,8,11
-0.000495736320333419,-1.60868293414852e-07,0.426985204219818,0.0633999983983813,-74.59522,-74.59522,2017,8,11
-1.71242982026712e-06,-5.74935725413457e-07,0.290634393692017,0.0557999985903734,-71.89662,-71.89662,2017,8,12
-1.71242989925602e-06,-5.74935751934065e-07,0.305211216211319,0.305211216211319,-71.92748,-71.92748,2017,8,12
-1.71242997840104e-06,-5.74935778505001e-07,0.309307396411896,0.309307396411896,-71.95451,-71.95451,2017,8,12
-1.71243001628046e-06,-5.74935791223743e-07,0.340872377157211,0.0581999985297443,-71.96557,-71.96557,2017,8,12
-1.71243012898198e-06,-5.74935829061735e-07,0.291167408227921,0.291167408227921,-71.96935,-71.96935,2017,8,12
-1.7124301645785e-06,-5.74935841014227e-07,0.295831263065338,0.295831263065338,-71.97548,-71.97548,2017,8,12
-2.67060445726178e-06,-5.74935856166157e-07,0.324236214160919,0.324236214160919,-71.98782,-71.98782,2017,8,12
-2.67060453103263e-06,-5.74935872048381e-07,0.329026162624359,0.329026162624359,-72.00205,-72.00205,2017,8,12
-3.73451188881088e-06,-5.74936045585152e-07,0.191472992300987,0.055999998585321,-72.08658,-72.08658,2017,8,14
-1.76349868033929e-07,-1.76349868033929e-07,0.429838746786118,0.0641999983781716,-74.6655771759259,-74.6655771759259,2017,8,16
-1.2658086828182e-07,-1.2658086828182e-07,0.368150442838669,0.0609999984590104,-74.66092,-74.66092,2017,8,16
-1.45325251904398e-07,-1.45325251904398e-07,0.419532716274261,0.0665999983175425,-74.6563468484419,-74.6563468484419,2017,8,16
-1.42999027529724e-07,-1.42999027529724e-07,0.430082559585571,0.0635999983933289,-74.6509,-74.6509,2017,8,16
-1.40731975054282e-07,-1.40731975054282e-07,0.409156978130341,0.0633999983983813,-74.64612,-74.64612,2017,8,16
-1.31254671346382e-07,-1.31254671346382e-07,0.36463925242424,0.0613999984489055,-74.63977,-74.63977,2017,8,16
0.000138876096375097,-1.57342373753101e-07,0.431043833494186,0.063999998383224,-74.61756,-74.61756,2017,8,16
-0.000119391847911635,-1.56231822232384e-07,0.43293035030365,0.0649999983579619,-74.58569,-74.58569,2017,8,16
7.92891961969229e-05,-1.28514730923687e-07,0.385570019483566,0.0655999983428046,-74.55788,-74.55788,2017,8,16
7.9274877977642e-05,-1.38108281498078e-07,0.388139545917511,0.0619999984337483,-74.56302,-74.56302,2017,8,16
8.91949390036609e-05,-1.55926124584374e-07,0.36202809214592,0.0615999984438531,-74.57139,-74.57139,2017,8,16
-3.75440618668191e-07,-3.75440618668191e-07,0.340274006128311,0.0543999986257404,-71.96508,-71.96508,2017,8,17
-3.7544062378213e-07,-3.7544062378213e-07,0.367654144763947,0.057399998549954,-71.9557,-71.9557,2017,8,17
-3.73451468164629e-06,-5.74936475550347e-07,0.256400644779205,0.049399998752051,-71.83317,-71.83317,2017,8,18
-3.73451476182174e-06,-5.74936487888682e-07,0.23771807551384,0.0463999988278374,-71.81066,-71.81066,2017,8,18
-3.73451484158779e-06,-5.74936500168054e-07,0.250191301107407,0.0471999988076277,-71.79189,-71.79189,2017,8,18
-3.73451491947341e-06,-5.74936512161349e-07,0.253606557846069,0.0467999988177326,-71.77792,-71.77792,2017,8,18
-3.73451506869432e-06,-5.74936535134677e-07,0.355400085449219,0.055999998585321,-71.7527,-71.7527,2017,8,18
-3.73451514459194e-06,-5.7493654681869e-07,0.381594598293304,0.0589999985095346,-71.74483,-71.74483,2017,8,18
0.00038916168249106,-1.69768038071898e-07,0.322936236858368,0.0563999985752162,-74.59519,-74.59519,2017,8,18
-0.000317997596774091,-1.20072764849485e-07,0.295618027448654,0.0521999986813171,-74.59637,-74.59637,2017,8,18
-1.9625071330011e-07,-1.78049404479519e-07,0.279915362596512,0.0501999987318413,-74.59896,-74.59896,2017,8,18
-2.41805443759486e-07,-1.9606325448882e-07,0.296949207782745,0.0527999986661598,-74.60538,-74.60538,2017,8,18
0.000536184575634016,-1.50421460880912e-07,0.316439509391785,0.0563999985752162,-74.60768,-74.60768,2017,8,18
0.000377223594448368,-1.87629243289575e-07,0.324353665113449,0.0565999985701637,-74.60433,-74.60433,2017,8,18
3.95466782724237e-05,-1.37263283797303e-07,0.36718961596489,0.0605999984691152,-74.60744,-74.60744,2017,8,18
-0.000675611540306936,-1.49243457324553e-07,0.372812449932098,0.0613999984489055,-74.61644,-74.61644,2017,8,18
-3.73451536703207e-06,-5.7493658106597e-07,0.299696534872055,0.0563999985752162,-71.71394,-71.71394,2017,8,19
-3.73451558895177e-06,-5.74936615231183e-07,0.315062880516052,0.0587999985145871,-71.70177,-71.70177,2017,8,19
-3.75440769993692e-07,-3.75440769993692e-07,0.299696534872055,0.0563999985752162,-71.70712,-71.70712,2017,8,19
5.93534585203767e-05,-1.82694956630183e-07,0.309861540794373,0.0585999985196395,-74.61816,-74.61816,2017,8,19
-0.000318063923089588,-1.86866627729755e-07,0.32411316037178,0.0601999984792201,-74.61258,-74.61258,2017,8,19
-5.97852967690768e-05,-1.4560358713283e-07,0.309347629547119,0.0583999985246919,-74.61339,-74.61339,2017,8,19
-0.000437227110509636,-1.5780849106026e-07,0.323686093091965,0.0599999984842725,-74.62452,-74.62452,2017,8,19
7.92447920271977e-05,-1.739775916633e-07,0.337331056594849,0.0631999984034337,-74.62828,-74.62828,2017,8,19
-1.88667785047435e-07,-1.71009252679781e-07,0.336312353610992,0.061199998453958,-74.62586,-74.62586,2017,8,19
5.93950441514737e-05,-1.61319966414492e-07,0.337505728006363,0.0607999984640628,-74.63104,-74.63104,2017,8,19
0.000297773973934653,-1.54107457068282e-07,0.319875240325928,0.0597999984893249,-74.63801,-74.63801,2017,8,19
0.000377228830368513,-1.82000482381396e-07,0.435061484575272,0.0685999982670182,-74.63548,-74.63548,2017,8,20
-2.85221296064416e-07,-2.62697534255526e-07,0.477355390787125,0.0709999982063891,-74.64396,-74.64396,2017,8,20
-0.000476989340783667,-1.62931181402509e-07,0.425021529197693,0.0661999983276473,-74.65014,-74.65014,2017,8,20
-1.62727892983304e-07,-1.26303437527228e-07,0.420451521873474,0.0655999983428046,-74.64917,-74.64917,2017,8,20
-1.72190562219756e-07,-1.28705425312099e-07,0.371784806251526,0.0641999983781716,-74.64986,-74.64986,2017,8,20
1.97099114260805e-05,-1.11219897164447e-07,0.355263531208038,0.0601999984792201,-74.6518,-74.6518,2017,8,20
-3.99000773352822e-05,-1.25546520244193e-07,0.370057433843613,0.0621999984286958,-74.65393,-74.65393,2017,8,20
0.000397173314643935,-1.0603121388735e-07,0.314084261655807,0.0571999985550065,-74.65472,-74.65472,2017,8,20
-3.75440824512151e-07,-3.75440824512151e-07,0.897400736808777,0.100799997453578,-71.66505,-71.66505,2017,8,21
-3.75440826776234e-07,-3.75440826776234e-07,0.878929615020752,0.0993999974889448,-71.65872,-71.65872,2017,8,21
-3.75440831791712e-07,-3.75440831791712e-07,0.773337364196777,0.0917999976809369,-71.64432,-71.64432,2017,8,21
-3.75440834115114e-07,-3.75440834115114e-07,0.984865844249725,0.106799997302005,-71.63984,-71.63984,2017,8,21
-3.75440836391092e-07,-3.75440836391092e-07,0.984865844249725,0.106799997302005,-71.63577,-71.63577,2017,8,21
-3.75440838620175e-07,-3.75440838620175e-07,0.690455079078674,0.0885999977617757,-71.63309,-71.63309,2017,8,21
-3.75440840892943e-07,-3.75440840892943e-07,0.97784835100174,0.106199997317162,-71.62994,-71.62994,2017,8,21
-4.77107387210023e-08,-4.77107387210023e-08,1.01906800270081,0.108999997246428,-71.62885,-71.62885,2017,8,21
-4.7710738878661e-08,-4.7710738878661e-08,1.01906800270081,0.108999997246428,-71.62865,-71.62865,2017,8,21
5.94550332359601e-05,-8.40899995087874e-08,0.287780433893204,0.287780433893204,-74.67597,-74.67597,2017,8,22
-9.32134640628437e-08,-7.46838587208522e-08,0.275177091360092,0.275177091360092,-74.68568,-74.68568,2017,8,22
0.000148849049577395,-1.02462042561635e-07,0.405740648508072,0.061199998453958,-74.67797,-74.67797,2017,8,23
0.000317733059068708,-8.73522306674298e-08,0.389526546001434,0.0595999984943774,-74.67635,-74.67635,2017,8,23
2.96561083192327e-05,-9.6153321135223e-08,0.341228812932968,0.0543999986257404,-74.68723,-74.68723,2017,8,23
-1.11830418761166e-07,-7.09958796343911e-08,0.342619925737381,0.0563999985752162,-74.68951,-74.68951,2017,8,23
-9.18710812014361e-08,-7.05667465749349e-08,0.324959874153137,0.0547999986156356,-74.68991,-74.68991,2017,8,23
-1.39168618162693e-07,-9.74037849543589e-08,0.261993527412415,0.0489999987621559,-74.68872,-74.68872,2017,8,23
0.000317716224902033,-1.01405441283419e-07,0.371029108762741,0.0575999985449016,-74.69554,-74.69554,2017,8,23
-0.000377617052324655,-1.46714561167446e-07,0.52272355556488,0.0783999980194494,-74.70055,-74.70055,2017,8,23
-1.12020331126564e-07,-9.433926004606e-08,0.206312566995621,0.206312566995621,-74.67639,-74.67639,2017,8,26
0.00035745872699184,-5.9566063686323e-08,0.237011924386024,0.237011924386024,-74.67747,-74.67747,2017,8,26
0.000148839108944078,-8.12400609165886e-08,0.25692492723465,0.25692492723465,-74.67961,-74.67961,2017,8,26
0.00073486034552509,-1.22768874988938e-07,0.332970440387726,0.0579999985347968,-74.67313,-74.67313,2017,8,26
3.95809740393825e-05,-1.02131736621708e-07,0.363318055868149,0.363318055868149,-74.67046,-74.67046,2017,8,26
5.94443038548969e-05,-1.13708395716309e-07,0.397083759307861,0.0631999984034337,-74.66644,-74.66644,2017,8,26
-0.000127216016421031,-1.33869881977776e-07,0.331129610538483,0.0637999983882764,-74.60869,-74.60869,2017,8,31
0.00030569984257313,-1.55230654487601e-07,0.275299489498138,0.0555999985954259,-74.60484,-74.60484,2017,8,31
0.000317701127693753,-9.68292805975959e-08,0.364119410514832,0.0613999984489055,-74.57191,-74.57191,2017,9,1
-1.22817584086513e-07,-1.0453460687051e-07,0.308974027633667,0.308974027633667,-74.55532,-74.55532,2017,9,1
-1.16556797009577e-07,-9.73344860996757e-08,0.318113833665848,0.318113833665848,-74.55033,-74.55033,2017,9,1
5.94343562461876e-05,-1.24674045307925e-07,0.344565182924271,0.0567999985651113,-74.5546,-74.5546,2017,9,1
-1.35476236347746e-07,-1.2358601774785e-07,0.330235809087753,0.0557999985903734,-74.53847,-74.53847,2017,9,1
-8.98392334584018e-08,-8.98392334584018e-08,0.459178805351257,0.0683999982720707,-74.7958585376629,-74.7958585376629,2017,9,4
-8.17025624558788e-08,-8.17025624558788e-08,0.459178805351257,0.0683999982720707,-74.79704,-74.79704,2017,9,4
-7.12087886732551e-08,-7.12087886732551e-08,0.450441092252731,0.0773999980447115,-74.7977335390753,-74.7977335390753,2017,9,4
-6.02203706926349e-08,-6.02203706926349e-08,0.450441092252731,0.0773999980447115,-74.7982475451772,-74.7982475451772,2017,9,4
-5.89271291365665e-08,-5.89271291365665e-08,0.450441092252731,0.0773999980447115,-74.798684796996,-74.798684796996,2017,9,4
-5.66683626633274e-08,-5.66683626633274e-08,0.450441092252731,0.0773999980447115,-74.79923,-74.79923,2017,9,4
-5.42908683493873e-08,-5.42908683493873e-08,0.450441092252731,0.0773999980447115,-74.7999245807346,-74.7999245807346,2017,9,4
-4.79369161404578e-08,-4.79369161404578e-08,0.450441092252731,0.0773999980447115,-74.8006759182259,-74.8006759182259,2017,9,4
-4.24548843171355e-08,-4.24548843171355e-08,0.450441092252731,0.0773999980447115,-74.8013567960268,-74.8013567960268,2017,9,4
-4.94172796732776e-08,-4.94172796732776e-08,0.450441092252731,0.0773999980447115,-74.80203,-74.80203,2017,9,4
-3.98968840100754e-08,-3.98968840100754e-08,0.450441092252731,0.0773999980447115,-74.804452569094,-74.804452569094,2017,9,4
-4.45359699141907e-08,-4.45359699141907e-08,0.450441092252731,0.0773999980447115,-74.8055147416486,-74.8055147416486,2017,9,4
-4.41610717027061e-08,-4.41610717027061e-08,0.450441092252731,0.0773999980447115,-74.8065648065369,-74.8065648065369,2017,9,4
-4.35070989102997e-08,-4.35070989102997e-08,0.438617199659348,0.0773999980447115,-74.80766,-74.80766,2017,9,4
-4.36973099009443e-08,-4.36973099009443e-08,0.438617199659348,0.0773999980447115,-74.8113524284024,-74.8113524284024,2017,9,4
-5.04844331570258e-08,-5.04844331570258e-08,0.438617199659348,0.0773999980447115,-74.8133333751479,-74.8133333751479,2017,9,4
-4.98952506163361e-08,-4.98952506163361e-08,0.438617199659348,0.0773999980447115,-74.8153935597633,-74.8153935597633,2017,9,4
-4.34553118746647e-08,-4.34553118746647e-08,0.455791920423508,0.0753999980952358,-74.81746,-74.81746,2017,9,4
-4.46469421334085e-08,-4.46469421334085e-08,0.455791920423508,0.0753999980952358,-74.8218893221913,-74.8218893221913,2017,9,4
-4.54165256663652e-08,-4.54165256663652e-08,0.455791920423508,0.0753999980952358,-74.8242207056639,-74.8242207056639,2017,9,4
-4.66604713998832e-08,-4.66604713998832e-08,0.45883572101593,0.0757999980851309,-74.8266500464253,-74.8266500464253,2017,9,4
-4.51228309359273e-08,-4.51228309359273e-08,0.45883572101593,0.0757999980851309,-74.82905,-74.82905,2017,9,4
-4.50558953116372e-08,-4.50558953116372e-08,0.456508606672287,0.0761999980750261,-74.8324847127489,-74.8324847127489,2017,9,4
-4.87398387632051e-08,-4.87398387632051e-08,0.456508606672287,0.0761999980750261,-74.8346665278096,-74.8346665278096,2017,9,4
-6.34917948083161e-08,-6.34917948083161e-08,0.456508606672287,0.0761999980750261,-74.8368082902266,-74.8368082902266,2017,9,4
-5.28720973340063e-08,-5.28720973340063e-08,0.457871735095978,0.0765999980649212,-74.83891,-74.83891,2017,9,4
-5.42792426883263e-08,-5.42792426883263e-08,0.447346776723862,0.0757999980851309,-74.8409976206013,-74.8409976206013,2017,9,4
-5.82639380169551e-08,-5.82639380169551e-08,0.447346776723862,0.0757999980851309,-74.8423341365649,-74.8423341365649,2017,9,4
-6.15191231140115e-08,-6.15191231140115e-08,0.447346776723862,0.0757999980851309,-74.843680228385,-74.843680228385,2017,9,4
