,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.021950412928522622,0.17790420903372406,0.17809018723632986,0.14345793273994312,0.1409968064505832,0.15652698297771994,0.18369146503520373,0.19705089568827816,0.1904737831510337,0.18803582478531,0.19766770846775183,0.20774598060417537,-2.1961409274684485e-05,0.23680404344977657,0.3413873653477001,0.30857499482881734,0.3084242646429738,0.3559201225684907,0.2956040957081434,0.26292310073782343,0.3507629367195211,0.3099083193306973,0.3117749725454487,0.3451272733946912,-3.930026861453939e-05,0.3311222007137091,0.2645617447197113,0.26412933829727303,0.3303762467404089,0.18709339367538536,0.2566363982620461,0.26184508722234234,0.19475347866194304,0.2874597798166022,0.224779149613216,0.21982741641898862,-4.393587756235107e-05,0.3161201399833371,0.21515997540462317,0.18951884630802318,0.125097635580239,0.21756232346916526,0.19371206035267274,0.07399749897668606,0.14175554706520077,0.19437652405427563,0.11231832497852834,0.21874890204519737,-3.833440085965201e-05,0.2847374373811693,0.16266393078131958,0.168231567844902,0.09352340760998257,0.05480167270532477,0.17870422908519035,0.16774632198843198,0.13664111828153624,-0.07007647926791916,0.05540753592360059,0.015218236980563793
2,1.0,26.0,51.0,76.0,101.0,126.0,151.0,176.0,201.0,226.0,251.0,276.0,1.0,26.0,51.0,76.0,101.0,126.0,151.0,176.0,201.0,226.0,251.0,276.0,1.0,26.0,51.0,76.0,101.0,126.0,151.0,176.0,201.0,226.0,251.0,276.0,1.0,26.0,51.0,76.0,101.0,126.0,151.0,176.0,201.0,226.0,251.0,276.0,1.0,26.0,51.0,76.0,101.0,126.0,151.0,176.0,201.0,226.0,251.0,276.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
